Date,Low,Open,Volume,High,Close,Adjusted Close
16-05-2018,78.83350372,78.875,51412000,79.72149658,79.36399841,79.36399841
17-05-2018,78.65000153,79.02799988,42952000,79.70200348,79.08799744,79.08799744
18-05-2018,78.60500336,79.0664978,52852000,79.17949677,78.71849823,78.71849823
21-05-2018,78.75,79.25,58504000,79.60250092,79.27300262,79.27300262
22-05-2018,78.76249695,79.49449921,42312000,79.49449921,79.06999969,79.06999969
23-05-2018,78.31700134,78.55249786,67238000,80.09300232,80.09300232,80.09300232
24-05-2018,79.41899872,79.90149689,68600000,80.41200256,80.15350342,80.15350342
25-05-2018,80.02249908,80.15000153,53968000,80.70600128,80.50749969,80.50749969
29-05-2018,80.00749969,80.03549957,76930000,81.08950043,80.64350128,80.64350128
30-05-2018,80.64649963,80.90499878,58148000,81.30000305,81.24449921,81.24449921
31-05-2018,81.06749725,81.15000153,63326000,81.75,81.48100281,81.48100281
01-06-2018,81.75450134,81.85150146,66268000,82.33650208,82.07700348,82.07700348
04-06-2018,82.27449799,82.44499969,63754000,83.28399658,83.2634964,83.2634964
05-06-2018,83.50299835,83.64949799,95644000,84.94999695,84.81749725,84.81749725
06-06-2018,84.32350159,85.22550201,109464000,85.72499847,84.78749847,84.78749847
07-06-2018,83.80549622,84.9280014,75314000,84.99500275,84.46499634,84.46499634
08-06-2018,83.65049744,84.05599976,59102000,84.47200012,84.19950104,84.19950104
11-06-2018,84.02950287,84.07550049,46710000,84.71199799,84.45600128,84.45600128
12-06-2018,84.5759964,84.65000153,45184000,84.97550201,84.9375,84.9375
13-06-2018,85.0059967,85.14050293,66550000,85.6875,85.24299622,85.24299622
14-06-2018,85.4434967,85.6740036,63488000,86.23999786,86.19300079,86.19300079
15-06-2018,85.4260025,85.69999695,95552000,86.04350281,85.79850006,85.79850006
18-06-2018,85.12799835,85.31300354,62154000,86.33699799,86.1894989,86.1894989
19-06-2018,85.01950073,85.45200348,85802000,86.80549622,86.73899841,86.73899841
20-06-2018,87.06800079,87.125,86652000,88.14649963,87.5039978,87.5039978
21-06-2018,85.87799835,88,98822000,88.15499878,86.51100159,86.51100159
22-06-2018,85.59500122,87.1309967,81502000,87.15000153,85.78350067,85.78350067
25-06-2018,82.31549835,85.12550354,150224000,85.25,83.15750122,83.15750122
26-06-2018,83.16699982,83.61849976,87732000,85.07849884,84.55449677,84.55449677
27-06-2018,83,85.40550232,97444000,85.59750366,83.02549744,83.02549744
28-06-2018,83.0585022,83.6269989,90594000,85.27500153,85.07250214,85.07250214
29-06-2018,84.71600342,85.84999847,90870000,86.17050171,84.98999786,84.98999786
02-07-2018,83.90299988,84.13500214,63714000,85.69450378,85.68900299,85.68900299
03-07-2018,84.62400055,86.19799805,43546000,86.25,84.69799805,84.69799805
05-07-2018,84.10749817,85.26899719,59662000,85.53450012,84.9865036,84.9865036
06-07-2018,84.58350372,84.80000305,53006000,85.7634964,85.53150177,85.53150177
09-07-2018,85.81150055,86.20249939,60240000,86.97799683,86.9509964,86.9509964
10-07-2018,86.55000305,86.92649841,60058000,87.5,87.15350342,87.15350342
11-07-2018,86.69999695,86.89949799,64196000,87.84799957,87.75,87.75
12-07-2018,88.10900116,88.22550201,90654000,89.90000153,89.83100128,89.83100128
13-07-2018,89.7614975,90.19650269,87664000,90.76499939,90.65149689,90.65149689
16-07-2018,90.72250366,91.09750366,109324000,92.09750366,91.12449646,91.12449646
17-07-2018,89.8690033,90.57800293,113658000,92.58450317,92.19650269,92.19650269
18-07-2018,91.56349945,92.40000153,97238000,92.94400024,92.14600372,92.14600372
19-07-2018,90.56349945,91.47299957,93538000,92.05000305,90.64849854,90.64849854
20-07-2018,90.50299835,91.25050354,77688000,91.74199677,90.68499756,90.68499756
23-07-2018,88.49949646,90.61049652,77770000,90.94999695,90.09999847,90.09999847
24-07-2018,90.46900177,91.45050049,85574000,92,91.46199799,91.46199799
25-07-2018,91.13200378,91.46499634,74764000,93.19200134,93.18049622,93.18049622
26-07-2018,90.22499847,91.94999695,198488000,92.23400116,90.40000153,90.40000153
27-07-2018,90.32649994,93.80249786,193620000,94.00250244,90.8635025,90.8635025
30-07-2018,88.3010025,91.36650085,131246000,91.47499847,88.96099854,88.96099854
31-07-2018,86.96600342,89.32450104,114774000,90.09149933,88.87200165,88.87200165
01-08-2018,88.8010025,89.19999695,83062000,89.92199707,89.85849762,89.85849762
02-08-2018,89.30000305,89.43849945,87094000,91.82800293,91.71649933,91.71649933
03-08-2018,91.07499695,91.88700104,69210000,92.05000305,91.16449738,91.16449738
06-08-2018,90.94599915,91.29049683,67836000,92.3884964,92.38749695,92.38749695
07-08-2018,92.31349945,92.72650146,67550000,93.48600006,93.12400055,93.12400055
08-08-2018,92.72499847,93.05000305,79260000,94.57550049,94.3259964,94.3259964
09-08-2018,93.87400055,94.09999847,97208000,95.72850037,94.9260025,94.9260025
10-08-2018,93.91049957,94.42549896,72798000,94.97499847,94.31500244,94.31500244
13-08-2018,94.6835022,94.92500305,110630000,96.25,94.80999756,94.80999756
14-08-2018,95,95.96949768,79722000,96.05049896,95.98249817,95.98249817
15-08-2018,93.48950195,95.47750092,154014000,95.8105011,94.1309967,94.1309967
16-08-2018,94.17749786,95.1969986,79142000,95.25,94.3259964,94.3259964
17-08-2018,92.77749634,94.29000092,82086000,94.40000153,94.11100006,94.11100006
20-08-2018,93.3030014,94.52850342,57240000,94.58750153,93.83550262,93.83550262
21-08-2018,93.72049713,94,62112000,94.88749695,94.17099762,94.17099762
22-08-2018,93.83200073,93.83200073,61610000,95.29000092,95.24500275,95.24500275
23-08-2018,95.03800201,95.35849762,71260000,95.97499847,95.14499664,95.14499664
24-08-2018,95.1269989,95.52549744,56018000,95.80049896,95.26950073,95.26950073
27-08-2018,95.46399689,95.75,71380000,96.38500214,96.38400269,96.38400269
28-08-2018,96.44100189,96.8864975,62014000,97.08899689,96.64099884,96.64099884
29-08-2018,97.4469986,97.67250061,130636000,99.93450165,99.90499878,99.90499878
30-08-2018,99.34500122,99.8710022,145546000,101.2785034,100.1190033,100.1190033
31-08-2018,100.2369995,100.3499985,84088000,101.1190033,100.635498,100.635498
04-09-2018,100.6500015,101.3249969,114422000,102.5250015,101.975502,101.975502
05-09-2018,99.49449921,101.9055023,164412000,102.0189972,99.74099731,99.74099731
06-09-2018,96.76049805,100.3255005,149774000,100.375,97.91549683,97.91549683
07-09-2018,96.86750031,96.9355011,97852000,98.76000214,97.60350037,97.60350037
10-09-2018,96.5759964,98.55000305,90896000,98.65200043,96.95050049,96.95050049
11-09-2018,95.84999847,96.41349792,100672000,99.44400024,99.35749817,99.35749817
12-09-2018,98.12200165,99.69999695,88280000,100,99.5,99.5
13-09-2018,99.10150146,100,72430000,100.4380035,99.49349976,99.49349976
14-09-2018,97.96099854,99.64649963,72840000,99.68250275,98.5094986,98.5094986
17-09-2018,94.37049866,97.7365036,141004000,97.84100342,95.40149689,95.40149689
18-09-2018,95.77200317,95.93250275,85374000,97.91000366,97.05249786,97.05249786
19-09-2018,95.24500275,97.02500153,81136000,97.04149628,96.32099915,96.32099915
20-09-2018,96.61250305,96.92900085,63098000,97.75,97.21499634,97.21499634
21-09-2018,95.52500153,97.71099854,137118000,97.8655014,95.75050354,95.75050354
24-09-2018,93.25,95.1894989,84274000,96.84400177,96.71800232,96.71800232
25-09-2018,96.94249725,97.14499664,90768000,98.79550171,98.72750092,98.72750092
26-09-2018,98.0759964,98.42500305,86270000,99.76249695,98.74250031,98.74250031
27-09-2018,99.42900085,99.66200256,86588000,100.8079987,100.6490021,100.6490021
28-09-2018,99.82299805,100.2204971,81702000,101.3259964,100.1500015,100.1500015
01-10-2018,100.1800003,101.0995026,69210000,101.6595001,100.2180023,100.2180023
02-10-2018,98.28849792,99.99949646,108014000,100.6695023,98.56549835,98.56549835
03-10-2018,97.4905014,99.08499908,105062000,99.48500061,97.63800049,97.63800049
04-10-2018,94.82849884,97.44999695,145140000,97.80000305,95.47100067,95.47100067
05-10-2018,93.14150238,95.89949799,136446000,96.45400238,94.48249817,94.48249817
08-10-2018,91.53299713,93.69999695,147864000,95.09999847,93.22100067,93.22100067
09-10-2018,92.61599731,92.99949646,95458000,94.83399963,93.51599884,93.51599884
10-10-2018,87.72049713,92.89450073,219778000,92.9280014,87.76249695,87.76249695
11-10-2018,84.25499725,86.19999695,278718000,87.76999664,85.96800232,85.96800232
12-10-2018,87.12650299,90.40000153,188892000,90.44750214,89.43049622,89.43049622
15-10-2018,86.71150208,89.75,128744000,89.75250244,88.04750061,88.04750061
16-10-2018,88.07749939,89.17500305,117198000,91.19400024,90.9980011,90.9980011
17-10-2018,90.34999847,92.13950348,105904000,92.25,91.58650208,91.58650208
18-10-2018,88.39350128,91.07450104,117480000,91.50749969,88.53600311,88.53600311
19-10-2018,87.65000153,89.25800323,118144000,90.45500183,88.20149994,88.20149994
22-10-2018,87.80000305,89.19999695,90000000,90.47499847,89.46499634,89.46499634
23-10-2018,85.69999695,87.11199951,134478000,88.81700134,88.43499756,88.43499756
24-10-2018,82.82800293,88.68499756,138568000,88.88549805,83.20999908,83.20999908
25-10-2018,84.60050201,85.16699982,205714000,89.7405014,89.10849762,89.10849762
26-10-2018,80.15000153,82.47949982,299276000,84.92299652,82.14050293,82.14050293
29-10-2018,74.75,83,277322000,83.28700256,76.94400024,76.94400024
30-10-2018,73.81800079,74.30799866,249202000,77.04949951,76.52100372,76.52100372
31-10-2018,78.25450134,78.49949646,187804000,81.19550323,79.90049744,79.90049744
01-11-2018,79.92199707,81.17649841,162710000,83.52249908,83.27649689,83.27649689
02-11-2018,82.59149933,83.92949677,139110000,84.87200165,83.27649689,83.27649689
05-11-2018,79.81800079,82.87850189,112494000,82.90450287,81.38999939,81.38999939
06-11-2018,80.72750092,80.91750336,85148000,83.25,82.14050293,82.14050293
07-11-2018,83.20400238,83.65000153,163844000,87.96150208,87.77449799,87.77449799
08-11-2018,86.25550079,87.75,130698000,89.19999695,87.74549866,87.74549866
09-11-2018,85.09349823,86.625,118044000,87.19599915,85.62149811,85.62149811
12-11-2018,81.50050354,84.91200256,136124000,85.42749786,81.84249878,81.84249878
13-11-2018,80.6875,82.46450043,118666000,83.85299683,81.5585022,81.5585022
14-11-2018,79.85350037,82.81600189,129738000,83.65000153,79.95050049,79.95050049
15-11-2018,77.32550049,79.05049896,168546000,81.24099731,80.97200012,80.97200012
16-11-2018,78.65599823,79.375,121322000,80.72399902,79.67050171,79.67050171
19-11-2018,75.16799927,78.85050201,155800000,79.05950165,75.61450195,75.61450195
20-11-2018,71,71.875,217576000,76.73750305,74.77300262,74.77300262
21-11-2018,75.75,77.14949799,114336000,77.5,75.83650208,75.83650208
23-11-2018,75.09049988,75.84999847,54152000,76.80999756,75.10299683,75.10299683
26-11-2018,76.21099854,76.94999695,125154000,79.2405014,79.0664978,79.0664978
27-11-2018,77.90049744,78.79949951,115664000,79.88249969,79.07099915,79.07099915
28-11-2018,80.06099701,80.69599915,169174000,84.07250214,83.88749695,83.88749695
29-11-2018,82.61650085,83.74949646,132264000,84.49949646,83.67849731,83.67849731
30-11-2018,83.32499695,83.97499847,115236000,84.80000305,84.50849915,84.50849915
03-12-2018,86.5,88.47299957,137246000,88.91699982,88.61799622,88.61799622
04-12-2018,83.25,87.80000305,173890000,88.51699829,83.41999817,83.41999817
06-12-2018,80.49250031,80.74349976,175788000,85.05249786,84.95950317,84.95950317
07-12-2018,81.27300262,85.25350189,151522000,85.94650269,81.45649719,81.45649719
10-12-2018,79.54350281,81.19200134,149896000,82.89949799,82.05149841,82.05149841
11-12-2018,80.98000336,83.90000153,124894000,83.97350311,82.16200256,82.16200256
12-12-2018,83.0134964,83.44999695,131960000,85.24949646,83.17700195,83.17700195
13-12-2018,82.07499695,84,105426000,84.60600281,82.91899872,82.91899872
14-12-2018,79.25,81.90000153,127344000,82.12850189,79.59549713,79.59549713
17-12-2018,75.25050354,78.30000305,176596000,78.8065033,76.04550171,76.04550171
18-12-2018,76.15049744,77,130460000,78.37750244,77.5739975,77.5739975
19-12-2018,74.15899658,77.15249634,175844000,79.22650146,74.7539978,74.7539978
20-12-2018,71.6344986,74.19999695,199836000,75.47499847,73.04149628,73.04149628
21-12-2018,68.19799805,73.24949646,272806000,74,68.87249756,68.87249756
24-12-2018,65.34999847,67.30000305,144400000,69.80149841,67.19799805,67.19799805
26-12-2018,68.15049744,68.44450378,208236000,73.65799713,73.54499817,73.54499817
27-12-2018,69.51550293,72.70999908,194440000,73.44999695,73.08200073,73.08200073
28-12-2018,72.44999695,73.66750336,176580000,75.67350006,73.90100098,73.90100098
31-12-2018,74.34999847,75.54000092,139090000,76.03800201,75.09850311,75.09850311
02-01-2019,73.04650116,73.26000214,159662000,77.66799927,76.95649719,76.95649719
03-01-2019,74.85549927,76.00050354,139512000,76.90000153,75.01399994,75.01399994
04-01-2019,75.91549683,76.5,183652000,79.69999695,78.76950073,78.76950073
07-01-2019,79.45950317,80.1155014,159864000,81.72799683,81.47550201,81.47550201
08-01-2019,80.83049774,83.23449707,177628000,83.83049774,82.82900238,82.82900238
09-01-2019,82.06999969,82.64900208,126976000,83.38999939,82.97100067,82.97100067
10-01-2019,81.08100128,82.05049896,130154000,83.16249847,82.81099701,82.81099701
11-01-2019,81.81099701,82.02749634,93724000,83.01450348,82.02799988,82.02799988
14-01-2019,79.75749969,80.75,120118000,82.41000366,80.86049652,80.86049652
15-01-2019,81.30049896,81.59999847,119970000,83.75800323,83.72799683,83.72799683
16-01-2019,83.79399872,84.21099854,127338000,85.25,84.18900299,84.18900299
17-01-2019,83.875,84,84178000,85.00849915,84.66100311,84.66100311
18-01-2019,84.57700348,85.59999847,120410000,85.80999756,84.80999756,84.80999756
22-01-2019,80.51000214,84.05000305,128336000,84.09349823,81.60849762,81.60849762
23-01-2019,80.59999847,82.80000305,104504000,82.87149811,82.00099945,82.00099945
24-01-2019,81.58899689,82.05349731,81798000,82.86299896,82.74649811,82.74649811
25-01-2019,83.08049774,83.52500153,98918000,84.1740036,83.52850342,83.52850342
28-01-2019,80.70449829,82.17949677,96754000,82.25,81.89450073,81.89450073
29-01-2019,79.53600311,81.56349945,92656000,81.6190033,79.69400024,79.69400024
30-01-2019,80.98400116,81.15000153,115676000,83.84750366,83.52149963,83.52149963
31-01-2019,83.95400238,84.64250183,218206000,86.82050323,85.93650055,85.93650055
01-02-2019,81.10050201,81.94400024,230124000,83.65299988,81.31150055,81.31150055
04-02-2019,80.67500305,81.15000153,98582000,82.48149872,81.66549683,81.66549683
05-02-2019,82.125,82.16699982,89062000,83.26300049,82.94049835,82.94049835
06-02-2019,81.66699982,83.53749847,78798000,83.61299896,82.01300049,82.01300049
07-02-2019,79.64550018,81.25,92532000,81.27700043,80.71849823,80.71849823
08-02-2019,78.33799744,79.30000305,113150000,79.42949677,79.41100311,79.41100311
11-02-2019,79.30000305,80.0490036,66346000,80.46450043,79.55000305,79.55000305
12-02-2019,79.94400024,80.19999695,97172000,81.97000122,81.90049744,81.90049744
13-02-2019,81.85549927,82.34999847,71206000,82.81900024,82,82
14-02-2019,80.3030014,81.22499847,82410000,81.89499664,81.13249969,81.13249969
15-02-2019,80.22499847,81.39299774,86878000,81.44550323,80.39749908,80.39749908
19-02-2019,80.02799988,80.05000305,73634000,81.69999695,81.3789978,81.3789978
20-02-2019,80.5059967,81.5,66752000,81.74649811,81.10500336,81.10500336
21-02-2019,80.04550171,80.99250031,69668000,81.1780014,80.97200012,80.97200012
22-02-2019,81.0585022,81.17500305,61924000,81.74700165,81.57800293,81.57800293
25-02-2019,81.51950073,82.07250214,63690000,82.73000336,81.65000153,81.65000153
26-02-2019,80.8065033,81.2990036,53316000,81.99949646,81.81999969,81.81999969
27-02-2019,80.75499725,81.40899658,62976000,82.09049988,82.05449677,82.05449677
28-02-2019,81.6914978,81.76249695,60518000,82.58850098,81.99150085,81.99150085
01-03-2019,82.55000305,82.75650024,99498000,83.71299744,83.58650208,83.58650208
04-03-2019,83.71800232,84.25,123348000,85.47149658,84.8085022,84.8085022
05-03-2019,84.45050049,85.14749908,73630000,85.38999939,84.62149811,84.62149811
06-03-2019,83.41400146,84.79850006,79920000,84.88749695,83.44750214,83.44750214
07-03-2019,81.02549744,83.36849976,99140000,83.48750305,81.29750061,81.29750061
08-03-2019,79.32849884,80.20050049,93340000,81.13600159,81.04000092,81.04000092
11-03-2019,81.30049896,81.30599976,77528000,83.61450195,83.53099823,83.53099823
12-03-2019,83.0490036,83.44999695,72290000,84.21350098,83.65499878,83.65499878
13-03-2019,83.96749878,84.15000153,71040000,85,84.54049683,84.54049683
14-03-2019,84.21700287,84.55999756,58932000,85.09999847,84.31099701,84.31099701
15-03-2019,84.65650177,85.15000153,151018000,85.94000244,85.61799622,85.61799622
18-03-2019,85.63150024,85.63500214,108582000,87.5,87.10749817,87.10749817
19-03-2019,87.67549896,87.67549896,127284000,89.20800018,88.09249878,88.09249878
20-03-2019,88.35150146,88.49700165,125312000,89.97499847,89.8635025,89.8635025
21-03-2019,89.36399841,89.81300354,115356000,91.1875,90.96299744,90.96299744
22-03-2019,88.15550232,90.50849915,127260000,90.9489975,88.2385025,88.2385025
25-03-2019,87.375,87.88950348,102076000,89.13400269,88.71299744,88.71299744
26-03-2019,88.66799927,89.65000153,97318000,90.28849792,89.18800354,89.18800354
27-03-2019,87.28399658,89.20649719,86496000,89.375,88.28500366,88.28500366
28-03-2019,87.67350006,88.5,60860000,88.89649963,88.67099762,88.67099762
29-03-2019,88.83149719,89.32900238,66416000,89.64299774,89.03749847,89.03749847
01-04-2019,89.93650055,90.00550079,84776000,90.78350067,90.70950317,90.70950317
02-04-2019,90.2559967,90.5510025,68962000,91,90.6989975,90.6989975
03-04-2019,90.48100281,91.33599854,78522000,91.5,91.03500366,91.03500366
04-04-2019,90.20999908,91.03250122,72478000,91.4375,90.94300079,90.94300079
05-04-2019,91.2594986,91.44999695,72810000,91.92900085,91.86399841,91.86399841
08-04-2019,91.25550079,91.66149902,75056000,92.51000214,92.49299622,92.49299622
09-04-2019,91.58899689,92.27449799,74288000,92.65450287,91.79199982,91.79199982
10-04-2019,91.44049835,92.05000305,59280000,92.40000153,92.36650085,92.36650085
11-04-2019,92.01550293,92.43499756,53096000,92.49749756,92.20349884,92.20349884
12-04-2019,92.06500244,92.41999817,62288000,92.57499695,92.15299988,92.15299988
15-04-2019,90.94499969,92.09999847,74488000,92.34249878,92.24349976,92.24349976
16-04-2019,92.40000153,92.56749725,60892000,93.4885025,93.15200043,93.15200043
17-04-2019,93.02200317,93.64949799,57870000,93.82350159,93.24099731,93.24099731
18-04-2019,92.97399902,93.4394989,54998000,93.54100037,93.08450317,93.08450317
22-04-2019,92.28199768,92.76999664,67476000,94.42099762,94.3655014,94.3655014
23-04-2019,94.47899628,94.55999756,92808000,96.46299744,96.18849945,96.18849945
24-04-2019,94.90799713,96.25,73516000,96.48449707,95.08750153,95.08750153
25-04-2019,95.01550293,95.84999847,121982000,96.12249756,95.11250305,95.11250305
26-04-2019,94.90000153,96.44999695,168652000,97.55000305,97.53150177,97.53150177
29-04-2019,96.70449829,97.44999695,80426000,97.81700134,96.92150116,96.92150116
30-04-2019,95.34750366,96.50499725,70120000,96.78549957,96.3259964,96.3259964
01-05-2019,95.52749634,96.65450287,62340000,97.18199921,95.5759964,95.5759964
02-05-2019,94.09349823,95.66649628,79258000,96.07749939,95.04100037,95.04100037
03-05-2019,96.80000305,97.44999695,127632000,98.22000122,98.1230011,98.1230011
06-05-2019,95.52500153,95.89900208,108356000,97.94999695,97.52749634,97.52749634
07-05-2019,95.16899872,96.99949646,118042000,97.45500183,96.05000305,96.05000305
08-05-2019,95.5,95.9434967,81572000,96.76850128,95.8884964,95.8884964
09-05-2019,93.80000305,95,106166000,95.47000122,94.99349976,94.99349976
10-05-2019,92.80000305,94.90000153,114360000,95.1894989,94.49900055,94.49900055
13-05-2019,90.90000153,91.82800293,115668000,92.32700348,91.13400269,91.13400269
14-05-2019,90.78749847,91.97499847,92582000,92.62200165,92.0059967,92.0059967
15-05-2019,91.15000153,91.39749908,93852000,93.72149658,93.55750275,93.55750275
16-05-2019,94.11450195,94.29699707,94156000,95.87550354,95.37850189,95.37850189
17-05-2019,93.36650085,94.65249634,94732000,95.52649689,93.44999695,93.44999695
20-05-2019,91.77700043,92.6344986,75964000,93.38899994,92.94850159,92.94850159
21-05-2019,92.30000305,93.73950195,80102000,93.94999695,92.87599945,92.87599945
22-05-2019,92.55000305,92.58899689,58732000,93.57450104,92.98400116,92.98400116
23-05-2019,90.20999908,91.82949829,88486000,92.19999695,90.77400208,90.77400208
24-05-2019,90.89250183,91.79450226,67394000,92.08799744,91.16400146,91.16400146
28-05-2019,91.36750031,91.63749695,64000000,92.46350098,91.82150269,91.82150269
29-05-2019,90.37650299,91.15599823,85580000,91.5,90.95950317,90.95950317
30-05-2019,90.39150238,91.27449799,62938000,91.47350311,90.81600189,90.81600189
31-05-2019,88.63500214,89.50050354,92376000,89.77950287,88.75350189,88.75350189
03-06-2019,83.59999847,88.00050354,181974000,88.3144989,84.6344986,84.6344986
04-06-2019,84.04450226,84.96199799,113582000,86.54100037,86.47799683,86.47799683
05-06-2019,85.76249695,87.48000336,84796000,87.59999847,86.92500305,86.92500305
06-06-2019,86.3065033,86.88549805,73786000,88,87.71800232,87.71800232
07-06-2019,87.97450256,88.18499756,96164000,90.3125,90.20149994,90.20149994
10-06-2019,90.90000153,91.09999847,107420000,94.24349976,93.03150177,93.03150177
11-06-2019,92.90000153,94.16249847,80854000,94.68499756,93.18499756,93.18499756
12-06-2019,92.21900177,92.6989975,53566000,93.25,92.76599884,92.76599884
13-06-2019,93.11100006,93.33599854,55916000,94.15450287,93.51499939,93.51499939
14-06-2019,92.94999695,93.19999695,57024000,93.80000305,93.48349762,93.48349762
17-06-2019,93.77249908,93.82499695,52686000,94.78450012,94.30149841,94.30149841
18-06-2019,94.98950195,95.06749725,77914000,96.08350372,95.0684967,95.0684967
19-06-2019,94.62349701,95.39199829,57906000,95.97899628,95.4394989,95.4394989
20-06-2019,95.29000092,96.66649628,64344000,96.76000214,95.90950012,95.90950012
21-06-2019,95.3789978,95.80500031,78672000,96.29750061,95.56500244,95.56500244
24-06-2019,95.06500244,95.63300323,45660000,95.84300232,95.69499969,95.69499969
25-06-2019,93.6210022,95.59200287,60246000,95.81950378,93.91349792,93.91349792
26-06-2019,94.36599731,94.62400055,48838000,95.19000244,94.89150238,94.89150238
27-06-2019,94.90200043,95.09999847,42834000,95.56199646,95.21399689,95.21399689
28-06-2019,94.19999695,95.45500183,60748000,95.64700317,94.6815033,94.6815033
01-07-2019,95.73300171,96.14900208,63842000,96.49099731,96.10949707,96.10949707
02-07-2019,95.33149719,95.96900177,52918000,96.73950195,96.71549988,96.71549988
03-07-2019,96.52500153,96.79450226,33806000,97.07949829,96.94999695,96.94999695
05-07-2019,96.26499939,96.43000031,52568000,97.29499817,97.14550018,97.14550018
08-07-2019,96.41249847,96.70600128,57668000,97.80000305,97.61599731,97.61599731
09-07-2019,97.1740036,97.38999939,86914000,99.50050354,99.41500092,99.41500092
10-07-2019,99.76999664,99.82550049,98638000,101.2470016,100.8704987,100.8704987
11-07-2019,99.76499939,101.2809982,86356000,101.7900009,100.0534973,100.0534973
12-07-2019,100.1934967,100.4134979,50186000,100.8499985,100.5500031,100.5500031
15-07-2019,100.0774994,101.0699997,59626000,101.1449966,101.0494995,101.0494995
16-07-2019,100.060997,100.5289993,52364000,101.3160019,100.4950027,100.4950027
17-07-2019,99.60150146,100.3525009,51176000,100.5999985,99.60150146,99.60150146
18-07-2019,97.57749939,99.00050354,69738000,99.375,98.89499664,98.89499664
19-07-2019,98.1115036,99.5605011,63712000,99.80000305,98.22599792,98.22599792
22-07-2019,97.91300201,98.55699921,58000000,99.44999695,99.28150177,99.28150177
23-07-2019,98.65650177,99.79949951,54070000,99.88950348,99.72450256,99.72450256
24-07-2019,98.29350281,98.46499634,52626000,100.0650024,100.0404968,100.0404968
25-07-2019,98.63600159,100.0500031,82730000,100.0599976,98.69100189,98.69100189
26-07-2019,96.22550201,97.09999847,98542000,97.54499817,97.15249634,97.15249634
29-07-2019,94.52700043,96.5,89864000,96.6115036,95.62249756,95.62249756
30-07-2019,94.1740036,94.55599976,58218000,95.49449921,94.92649841,94.92649841
31-07-2019,92.47200012,94.90550232,89414000,94.97750092,93.33899689,93.33899689
01-08-2019,92.20050049,93.58599854,94266000,94.89600372,92.76599884,92.76599884
02-08-2019,90.40100098,92.25350189,99124000,92.31800079,91.16200256,91.16200256
05-08-2019,87.43900299,88.51100159,121164000,89.4335022,88.25650024,88.25650024
06-08-2019,87.66999817,89.6115036,101406000,89.68849945,89.39150238,89.39150238
07-08-2019,87.84999847,88.69950104,90538000,89.94650269,89.66999817,89.66999817
08-08-2019,89.90550232,90.30000305,74024000,91.71299744,91.64450073,91.64450073
09-08-2019,90.11100006,91.44750214,57596000,91.55449677,90.3789978,90.3789978
12-08-2019,88.84999847,89.79949951,58110000,90.0490036,89.2460022,89.2460022
13-08-2019,89,89.15000153,79880000,91.58699799,91.21700287,91.21700287
14-08-2019,87.86100006,89.65049744,97872000,89.78250122,88.14800262,88.14800262
15-08-2019,88.09799957,89.09950256,75182000,89.40000153,88.80599976,88.80599976
16-08-2019,89.22750092,89.64450073,60360000,90.14550018,89.62850189,89.62850189
19-08-2019,90.63050079,90.90399933,56326000,91.30000305,90.80599976,90.80599976
20-08-2019,89.9940033,90.72499847,38590000,90.84100342,90.06900024,90.06900024
21-08-2019,90.75,90.96949768,40636000,91.47899628,91.17700195,91.17700195
22-08-2019,90.00499725,91.40000153,53070000,91.47049713,90.23300171,90.23300171
23-08-2019,87.2614975,89.65149689,105416000,90.24500275,87.48100281,87.48100281
26-08-2019,87.17549896,88.34549713,61600000,88.5,88.4434967,88.4434967
27-08-2019,87.33399963,88.78649902,60394000,88.97000122,88.09149933,88.09149933
28-08-2019,87.20249939,87.75,48394000,88.39299774,88.21250153,88.21250153
29-08-2019,88.86250305,89.15000153,60302000,89.92749786,89.31999969,89.31999969
30-08-2019,88.22850037,89.87449646,61174000,89.98699951,88.8144989,88.8144989
03-09-2019,88.40000153,88.5,70860000,90.04000092,89.49199677,89.49199677
04-09-2019,89.81150055,90.25,46482000,90.38150024,90.03099823,90.03099823
05-09-2019,90.77899933,91.09750366,66216000,92.09999847,92.03600311,92.03600311
06-09-2019,91.31999969,91.91100311,49938000,92.03250122,91.67549896,91.67549896
09-09-2019,91.23049927,92.05000305,59990000,92.5,91.56749725,91.56749725
10-09-2019,90.26699829,91.13749695,52278000,91.29049683,91.02749634,91.02749634
11-09-2019,90.45400238,90.60700226,48656000,91.67099762,91.14949799,91.14949799
12-09-2019,91.71399689,91.88150024,56470000,92.68299866,92.17749786,92.17749786
13-09-2019,91.75849915,92.10050201,39426000,92.30599976,91.96700287,91.96700287
16-09-2019,90.01000214,91.2009964,73510000,91.28450012,90.39199829,90.39199829
17-09-2019,90.20500183,90.35399628,39648000,91.19950104,91.12750244,91.12750244
18-09-2019,89.77500153,90.85199738,50112000,91.10299683,90.8730011,90.8730011
19-09-2019,90.89499664,91.0510025,40630000,91.62850189,91.07499695,91.07499695
20-09-2019,89.04599762,91.08550262,106838000,91.53150177,89.70800018,89.70800018
23-09-2019,88.36599731,88.84999847,58446000,89.63500214,89.26499939,89.26499939
24-09-2019,86.77749634,89.53050232,92320000,89.78549957,87.08049774,87.08049774
25-09-2019,86.15000153,87.36799622,69864000,88.65000153,88.41649628,88.41649628
26-09-2019,86.57499695,88.13950348,70736000,88.16850281,86.99199677,86.99199677
27-09-2019,85.69100189,87.40000153,78144000,87.45600128,86.27249908,86.27249908
